, DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,PPT INC INCHES,Unnamed: 6,RAIN INCHES,Unnamed: 8
116,01/25/2018,2.64,,--,r,0.80,,21.72,
117,01/26/2018,2.76,,--,r,0.24,,21.96,
118,01/27/2018,2.76,,--,r,0.12,,22.08,
119,01/28/2018,2.76,,--,r,0.12,,22.2,
120,01/29/2018,2.88,,--,r,0.04,,22.24,
121,01/30/2018,2.88,,--,r,0.04,,22.28,
122,01/31/2018,2.88,,--,r,0.04,,22.32,
123,02/01/2018,2.88,,--,r,0.04,,22.36,
124,02/02/2018,2.88,,--,r,0.08,,22.44,
125,02/03/2018,2.88,,--,r,0.00,,22.44,
126,02/04/2018,2.88,,--,r,0.04,,22.48,
127,02/05/2018,3.0,,--,r,0.00,,22.48,
128,02/06/2018,3.12,,--,r,0.00,,22.48,
129,02/07/2018,3.36,,3.36,r,0.00,,22.48,
130,02/08/2018,3.36,,3.36,r,0.04,,22.52,
131,02/09/2018,3.48,,3.48,r,0.00,,22.52,
132,02/10/2018,3.6,,3.60,r,0.00,,22.52,
133,02/11/2018,3.84,,3.84,r,0.00,,22.52,
134,02/12/2018,3.84,,3.84,r,0.00,,22.52,
135,02/13/2018,3.84,,3.84,r,0.00,,22.52,
136,02/14/2018,3.84,,3.84,r,0.00,,22.52,
137,02/15/2018,3.84,,3.84,r,0.00,,22.52,
138,02/16/2018,4.56,,4.56,r,0.00,,22.52,
139,02/17/2018,4.92,,4.92,r,0.00,,22.52,
140,02/18/2018,5.04,,5.04,r,0.00,,22.52,
141,02/19/2018,4.92,,4.92,r,0.00,,22.52,
142,02/20/2018,4.8,,4.80,r,0.00,,22.52,
143,02/21/2018,4.8,,4.80,r,0.00,,22.52,
144,02/22/2018,4.92,,4.92,r,0.00,,22.52,
145,02/23/2018,4.92,,4.92,r,0.08,,22.6,
146,02/24/2018,4.92,,4.92,r,0.00,,22.6,
147,02/25/2018,4.92,,4.92,r,0.12,,22.72,
148,02/26/2018,4.92,,4.92,r,0.60,,23.32,
149,02/27/2018,4.92,,4.92,r,0.16,,23.48,
150,02/28/2018,4.92,,4.92,,0.36,,23.84,
151,03/01/2018,5.28,,5.28,,2.52,,26.36,
152,03/02/2018,7.08,,7.08,,0.80,,27.16,
153,03/03/2018,7.92,,7.92,,0.24,,27.4,
154,03/04/2018,8.28,,8.28,,0.12,,27.52,
155,03/05/2018,8.52,,8.52,,0.12,,27.64,
156,03/06/2018,8.64,,8.64,,0.08,,27.72,
157,03/07/2018,8.64,,8.64,,0.04,,27.76,
158,03/08/2018,8.64,,8.64,,0.20,,27.96,
159,03/09/2018,8.64,,8.64,,0.04,,28.0,
160,03/10/2018,8.64,,8.64,,0.04,,28.04,
161,03/11/2018,8.76,,8.76,,0.32,,28.36,
162,03/12/2018,8.76,,8.76,,0.00,,28.36,
163,03/13/2018,8.76,,8.76,,2.08,,30.44,
164,03/14/2018,9.36,,9.36,,1.12,,31.56,
165,03/15/2018,10.44,,10.44,,0.72,,32.28,
166,03/16/2018,11.04,,11.04,,1.04,,33.32,
167,03/17/2018,12.0,,12.00,,1.04,,34.36,
168,03/18/2018,12.6,,12.60,,0.00,,34.36,
169,03/19/2018,12.6,,12.60,,0.08,,34.44,
170,03/20/2018,12.72,,12.72,,0.24,,34.68,
171,03/21/2018,12.72,,12.72,,1.84,,36.52,
172,03/22/2018,13.44,,13.44,,2.20,,38.72,
173,03/23/2018,14.04,,14.04,,0.44,,39.16,
174,03/24/2018,14.76,,14.76,,0.76,,39.92,
175,03/25/2018,15.12,,15.12,,0.20,,40.12,
176,03/26/2018,15.36,,15.36,,0.08,,40.2,
177,03/27/2018,15.6,,15.60,,0.16,,40.36,
178,03/28/2018,15.6,,15.60,,0.08,,40.44,
179,03/29/2018,15.6,,15.60,,0.00,,40.44,
180,03/30/2018,15.6,,15.60,,0.04,,40.48,
181,03/31/2018,15.6,,15.60,,0.00,,40.48,
182,04/01/2018,15.6,,15.60,,0.00,,40.48,
183,04/02/2018,15.6,,15.60,,0.04,,40.52,
184,04/03/2018,15.48,,15.48,,0.00,,40.52,
185,04/04/2018,15.48,,15.48,,0.00,,40.52,
186,04/05/2018,15.48,,15.48,,0.00,,40.52,
187,04/06/2018,15.48,,15.48,,1.96,,42.48,
188,04/07/2018,15.48,,15.48,,1.28,,43.76,
189,04/08/2018,14.76,,14.76,,0.32,,44.08,
190,04/09/2018,14.4,,14.40,,0.12,,44.2,
191,04/10/2018,13.92,,13.92,,0.00,,44.2,
192,04/11/2018,13.56,,13.56,,0.32,,44.52,
193,04/12/2018,13.44,,13.44,,0.16,,44.68,
194,04/13/2018,13.32,,13.32,,0.28,,44.96,
195,04/14/2018,13.44,,13.44,,0.08,,45.04,
196,04/15/2018,13.44,,13.44,,0.44,,45.48,
197,04/16/2018,13.32,,13.32,,0.56,,46.04,
198,04/17/2018,13.2,,13.20,,0.16,,46.2,
199,04/18/2018,13.32,,13.32,,0.00,,46.2,
200,04/19/2018,13.2,,13.20,,0.04,,46.24,
201,04/20/2018,13.32,,13.32,,0.24,,46.48,
202,04/21/2018,13.32,,13.32,,0.00,,46.48,
203,04/22/2018,13.32,,13.32,,0.04,,46.52,
204,04/23/2018,12.84,,12.84,,0.00,,46.52,
205,04/24/2018,12.24,,12.24,,0.00,,46.52,
206,04/25/2018,11.52,,11.52,,0.00,,46.52,
207,04/26/2018,11.04,,11.04,,0.04,,46.56,
208,04/27/2018,9.84,,9.84,,0.00,,46.56,
209,04/28/2018,8.88,,8.88,,0.00,,46.56,
210,04/29/2018,8.52,,8.52,,0.08,,46.64,
211,04/30/2018,8.4,,8.40,,0.00,,46.64,
212,05/01/2018,8.28,,8.28,,0.20,,46.84,
213,05/02/2018,7.92,,7.92,,0.16,,47.0,
214,05/03/2018,7.2,,7.20,,0.04,,47.04,
215,05/04/2018,6.12,,6.12,,0.04,,47.08,
216,05/05/2018,4.92,,4.92,,0.00,,47.08,
217,05/06/2018,4.56,,4.00,,0.00,,47.08,
218,05/07/2018,4.32,,3.20,,0.04,,47.12,
219,05/08/2018,4.2,,2.50,,0.04,,47.16,
220,05/09/2018,4.08,,1.40,,0.00,,47.16,
221,05/10/2018,3.96,,0.60,,0.00,,47.16,
222,05/11/2018,3.84,,0.00,,0.00,,47.16,
223,05/12/2018,3.72,,0.00,,0.00,,47.16,
224,05/13/2018,3.72,,0.00,,0.00,,47.16,
225,05/14/2018,3.6,,0.00,,0.00,,47.16,
226,05/15/2018,3.6,,0.00,,0.00,,47.16,
227,05/16/2018,3.6,,0.00,,0.00,,47.16,
228,05/17/2018,3.6,,0.00,,0.20,,47.36,
229,05/18/2018,3.6,,0.00,r,0.12,,47.48,
230,05/19/2018,3.6,,0.00,r,0.00,,47.48,
231,05/20/2018,3.6,,0.00,r,0.04,,47.52,
232,05/21/2018,3.6,,0.00,r,0.00,,47.52,
233,05/22/2018,3.6,,0.00,r,0.04,,47.56,
234,05/23/2018,3.6,,0.00,r,0.04,,47.6,
235,05/24/2018,3.6,,0.00,r,0.16,,47.76,
236,05/25/2018,3.6,,0.00,r,0.40,,48.16,
237,05/26/2018,3.48,,0.00,r,0.36,,48.52,
238,05/27/2018,3.48,,0.00,r,0.24,,48.76,
239,05/28/2018,3.6,,0.00,r,0.08,,48.84,
240,05/29/2018,3.6,,0.00,r,0.00,,48.84,
241,05/30/2018,3.6,,0.00,r,0.00,,48.84,
242,05/31/2018,3.48,,0.00,r,0.00,,48.84,
243,06/01/2018,3.48,,0.00,r,0.00,,48.84,
244,06/02/2018,3.6,,0.00,r,0.04,,48.88,
245,06/03/2018,3.6,,0.00,r,0.00,,48.88,
246,06/04/2018,3.6,,0.00,r,0.00,,48.88,
247,06/05/2018,3.6,,0.00,r,0.00,,48.88,
248,06/06/2018,3.6,,0.00,r,0.00,,48.88,
249,06/07/2018,3.6,,0.00,r,0.00,,48.88,
250,06/08/2018,3.6,,0.00,r,0.00,,48.88,
251,06/09/2018,3.6,,0.00,r,0.00,,48.88,
252,06/10/2018,3.48,,0.00,r,0.00,,48.88,
253,06/11/2018,3.48,,0.00,r,0.00,,48.88,
254,06/12/2018,3.6,,0.00,r,0.00,,48.88,
255,06/13/2018,3.6,,0.00,r,0.00,,48.88,
256,06/14/2018,3.6,,0.00,r,0.00,,48.88,
257,06/15/2018,3.6,,0.00,r,0.00,,48.88,
258,06/16/2018,3.6,,0.00,r,0.00,,48.88,
259,06/17/2018,3.6,,0.00,r,0.00,,48.88,
260,06/18/2018,3.6,,0.00,r,0.00,,48.88,
261,06/19/2018,3.6,,0.00,r,0.16,,49.04,
262,06/20/2018,3.6,,0.00,r,0.04,,49.08,
263,06/21/2018,3.6,,0.00,r,0.04,,49.12,
264,06/22/2018,3.6,,0.00,r,0.04,,49.16,
265,06/23/2018,3.6,,0.00,r,0.04,,49.2,
266,06/24/2018,3.72,,0.00,r,0.04,,49.24,
267,06/25/2018,3.72,,0.00,r,0.00,,49.24,
268,06/26/2018,3.72,,0.00,r,0.00,,49.24,
269,06/27/2018,3.6,,0.00,r,0.00,,49.24,
270,06/28/2018,3.72,,0.00,r,0.00,,49.24,
271,06/29/2018,3.72,,0.00,r,0.00,,49.24,
272,06/30/2018,3.72,,0.00,r,0.00,,49.24,
273,07/01/2018,3.72,,0.00,r,0.00,,49.24,
274,07/02/2018,3.72,,0.00,r,0.00,,49.24,
275,07/03/2018,-0.12,,0.00,r,0.00,,49.24,
276,07/04/2018,-0.12,,0.00,r,0.00,,49.24,
277,07/05/2018,-0.12,,0.00,r,0.00,,49.24,
278,07/06/2018,-0.12,,0.00,r,0.00,,49.24,
279,07/07/2018,-0.12,,0.00,r,0.00,,49.24,
280,07/08/2018,-0.12,,0.00,r,0.00,,49.24,
281,07/09/2018,-0.12,,0.00,r,0.00,,49.24,
282,07/10/2018,-0.12,,0.00,r,0.00,,49.24,
283,07/11/2018,-0.12,,0.00,r,0.00,,49.24,
284,07/12/2018,0.0,,0.00,r,0.00,,49.24,
285,07/13/2018,0.0,,0.00,r,0.00,,49.24,
286,07/14/2018,0.0,,0.00,r,0.04,,49.28,
287,07/15/2018,0.0,,0.00,r,0.00,,49.28,
288,07/16/2018,0.0,,0.00,r,0.00,,49.28,
289,07/17/2018,0.0,,0.00,r,0.00,,49.28,
290,07/18/2018,0.0,,0.00,r,0.00,,49.28,
291,07/19/2018,0.0,,0.00,r,0.00,,49.28,
292,07/20/2018,0.0,,0.00,r,0.00,,49.28,
293,07/21/2018,0.0,,0.00,r,0.00,,49.28,
294,07/22/2018,0.0,,0.00,r,0.00,,49.28,
295,07/23/2018,0.0,,0.00,r,0.00,,49.28,
296,07/24/2018,0.0,,0.00,r,0.00,,49.28,
297,07/25/2018,0.0,,0.00,r,0.00,,49.28,
298,07/26/2018,0.0,,0.00,r,0.00,,49.28,
299,07/27/2018,0.0,,0.00,r,0.00,,49.28,
300,07/28/2018,0.0,,0.00,r,0.00,,49.28,
301,07/29/2018,0.0,,0.00,r,0.00,,49.28,
302,07/30/2018,0.0,,0.00,r,0.00,,49.28,
303,07/31/2018,0.0,,0.00,r,0.00,,49.28,
304,08/01/2018,0.0,,0.00,r,0.00,,49.28,
305,08/02/2018,0.0,,0.00,r,0.00,,49.28,
306,08/03/2018,-0.12,,0.00,r,0.00,,49.28,
307,08/04/2018,-0.12,,0.00,r,0.00,,49.28,
308,08/05/2018,-0.12,,0.00,r,0.00,,49.28,
309,08/06/2018,-0.12,,0.00,r,0.00,,49.28,
310,08/07/2018,-0.12,,0.00,r,0.00,,49.28,
311,08/08/2018,0.0,,0.00,r,0.00,,49.28,
312,08/09/2018,-0.12,,0.00,r,0.00,,49.28,
313,08/10/2018,0.0,,0.00,r,0.00,,49.28,
314,08/11/2018,0.0,,0.00,r,0.00,,49.28,
315,08/12/2018,0.0,,0.00,r,0.00,,49.28,
316,08/13/2018,-0.12,,0.00,r,0.00,,49.28,
317,08/14/2018,0.0,,0.00,r,0.00,,49.28,
318,08/15/2018,0.0,,0.00,r,0.00,,49.28,
319,08/16/2018,0.0,,0.00,r,0.00,,49.28,
320,08/17/2018,0.0,,0.00,r,0.00,,49.28,
321,08/18/2018,-0.12,,0.00,r,0.00,,49.28,
322,08/19/2018,-0.12,,0.00,r,0.00,,49.28,
323,08/20/2018,-0.12,,0.00,r,0.00,,49.28,
324,08/21/2018,-0.12,,0.00,r,0.04,,49.32,
325,08/22/2018,-0.12,,0.00,r,0.00,,49.32,
326,08/23/2018,-0.12,,0.00,r,0.00,,49.32,
327,08/24/2018,-0.12,,0.00,r,0.00,,49.32,
328,08/25/2018,-0.12,,0.00,r,0.00,,49.32,
329,08/26/2018,-0.12,,0.00,r,0.00,,49.32,
330,08/27/2018,-0.12,,0.00,r,0.00,,49.32,
331,08/28/2018,-0.12,,0.00,r,0.00,,49.32,
332,08/29/2018,-0.12,,0.00,r,0.00,,49.32,
333,08/30/2018,-0.12,,0.00,r,0.00,,49.32,
334,08/31/2018,-0.12,,0.00,r,0.00,,49.32,
335,09/01/2018,-0.12,,0.00,r,0.00,,49.32,
336,09/02/2018,-0.12,,0.00,r,0.00,,49.32,
337,09/03/2018,-0.12,,0.00,r,0.00,,49.32,
338,09/04/2018,-0.12,,0.00,r,0.00,,49.32,
339,09/05/2018,-0.12,,0.00,r,0.00,,49.32,
340,09/06/2018,-0.12,,0.00,r,0.00,,49.32,
341,09/07/2018,-0.12,,0.00,r,0.00,,49.32,
342,09/08/2018,-0.12,,0.00,r,0.00,,49.32,
343,09/09/2018,-0.12,,0.00,r,0.00,,49.32,
344,09/10/2018,-0.12,,0.00,r,0.00,,49.32,
345,09/11/2018,-0.12,,0.00,r,0.00,,49.32,
346,09/12/2018,-0.12,,0.00,r,0.00,,49.32,
347,09/13/2018,-0.12,,0.00,r,0.00,,49.32,
348,09/14/2018,-0.24,,0.00,r,0.00,,49.32,
349,09/15/2018,-0.24,,0.00,r,0.00,,49.32,
350,09/16/2018,-0.24,,0.00,r,0.00,,49.32,
351,09/17/2018,-0.24,,0.00,r,0.00,,49.32,
352,09/18/2018,-0.24,,0.00,r,0.00,,49.32,
353,09/19/2018,-0.24,,0.00,r,0.00,,49.32,
354,09/20/2018,-0.24,,0.00,r,0.00,,49.32,
355,09/21/2018,-0.12,,0.00,r,0.00,,49.32,
356,09/22/2018,-0.12,,0.00,r,0.00,,49.32,
357,09/23/2018,-0.12,,0.00,r,0.00,,49.32,
358,09/24/2018,-0.24,,0.00,r,0.00,,49.32,
359,09/25/2018,-0.24,,0.00,r,0.00,,49.32,
360,09/26/2018,-0.24,,0.00,r,0.00,,49.32,
361,09/27/2018,-0.12,,0.00,r,0.00,,49.32,
362,09/28/2018,-0.12,,0.00,r,0.00,,49.32,
363,09/29/2018,-0.12,,0.00,r,--,,49.32,
364,09/30/2018,-0.12,,0.00,r,0.00,,49.32,
