, DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,SNWCMIN INCHES,Unnamed: 6,SNWCMAX INCHES,Unnamed: 8,PPT INC INCHES,Unnamed: 10,RAIN INCHES,Unnamed: 12
21,10/22/2016,-0.24,,0.00,r,-0.36,,-0.12,,0.00,,8.92,
22,10/23/2016,-0.24,,0.00,r,-0.48,,-0.12,,0.00,,8.92,
23,10/24/2016,-0.24,,0.00,r,-0.36,,-0.12,,0.68,,9.60,
24,10/25/2016,-0.12,,0.00,r,-0.12,,0.12,,2.52,,12.12,
25,10/26/2016,0.00,,0.00,r,-0.12,,0.12,,0.52,,12.64,
26,10/27/2016,0.00,,0.00,r,0.00,,0.12,,0.56,,13.20,
27,10/28/2016,0.00,,0.00,r,0.00,,0.00,,1.52,,14.72,
28,10/29/2016,0.00,,0.00,r,0.00,,0.00,,0.88,,15.60,
29,10/30/2016,0.00,,0.00,r,0.00,,0.12,,1.24,,16.84,
30,10/31/2016,0.00,,0.00,r,0.00,,0.12,,0.36,,17.20,
31,11/01/2016,0.00,,0.00,r,-0.12,,0.00,,1.24,,18.44,
32,11/02/2016,0.00,,0.00,r,-0.24,,0.12,,0.32,,18.76,
33,11/03/2016,0.12,,0.00,r,-0.12,,0.24,,0.08,,18.84,
34,11/04/2016,0.12,,0.24,r,-0.12,,0.24,,0.08,,18.92,
35,11/05/2016,0.00,,0.12,r,-0.12,,0.12,,0.00,,18.92,
36,11/06/2016,0.00,,0.12,r,0.00,,0.00,,0.00,,18.92,
37,11/07/2016,0.00,,0.00,r,-0.12,,0.12,,0.00,,18.92,
38,11/08/2016,0.12,,0.00,r,-0.12,,0.24,,0.12,,19.04,
39,11/09/2016,0.12,,0.00,r,-0.12,,0.24,,0.04,,19.08,
40,11/10/2016,0.12,,0.00,r,-0.12,,0.12,,0.00,,19.08,
41,11/11/2016,0.00,,0.00,r,-0.12,,0.12,,0.00,,19.08,
42,11/12/2016,0.00,,0.00,r,-0.12,,0.00,,0.00,,19.08,
43,11/13/2016,-0.12,,0.00,r,-0.24,,0.00,,0.00,,19.08,
44,11/14/2016,-0.12,,0.00,r,-0.24,,0.00,,0.00,,19.08,
45,11/15/2016,-0.12,,0.00,r,-0.12,,0.00,,0.00,,19.08,
46,11/16/2016,0.00,,0.00,,-0.24,,0.00,,0.00,,19.08,
47,11/17/2016,-0.12,,0.00,,-0.24,,0.00,,0.12,,19.20,
48,11/18/2016,-0.12,,0.00,,-0.24,,0.00,,0.00,,19.20,
49,11/19/2016,0.00,,0.00,,0.00,,1.44,,1.56,,20.76,
50,11/20/2016,1.20,,1.20,,0.96,,1.44,,1.04,,21.80,
51,11/21/2016,0.84,,0.84,,0.72,,0.96,,0.16,,21.96,
52,11/22/2016,0.72,,0.72,,0.60,,0.84,,0.16,,22.12,
53,11/23/2016,1.44,,1.44,,1.20,,1.68,,1.12,,23.24,
54,11/24/2016,1.68,,1.68,,1.68,,1.68,,0.20,,23.44,
55,11/25/2016,1.68,,1.68,,1.68,,1.68,,0.00,,23.44,
56,11/26/2016,1.68,,1.68,,1.68,,3.60,,1.72,,25.16,
57,11/27/2016,3.96,,3.96,,3.72,,4.20,,0.52,,25.68,
58,11/28/2016,4.32,,4.32,,4.20,,4.56,,0.40,,26.08,
59,11/29/2016,4.56,,4.56,,4.56,,4.68,,0.08,,26.16,
60,11/30/2016,4.56,,4.56,,4.56,,4.68,,0.00,,26.16,
61,12/01/2016,4.56,,4.56,,4.56,,4.68,,0.08,,26.24,
62,12/02/2016,4.68,,4.68,,4.56,,4.80,,0.00,,26.24,
63,12/03/2016,4.68,,4.68,,4.68,,4.80,,0.20,,26.44,
64,12/04/2016,4.80,,4.80,,4.80,,4.80,,0.00,,26.44,
65,12/05/2016,4.80,,4.80,,4.56,,4.80,,0.00,,26.44,
66,12/06/2016,4.56,,4.56,,4.44,,4.68,,0.00,,26.44,
67,12/07/2016,4.56,,4.56,,4.56,,4.80,,0.00,,26.44,
68,12/08/2016,4.92,,4.92,,4.92,,5.76,,2.16,,28.60,
69,12/09/2016,5.52,,5.52,,4.92,,5.64,,2.20,,30.80,
70,12/10/2016,4.80,,4.80,,3.12,,5.04,,5.88,,36.68,
71,12/11/2016,3.00,,3.00,,2.88,,3.00,,0.04,,36.72,
72,12/12/2016,2.76,,2.76,,2.40,,2.76,,0.12,,36.84,
73,12/13/2016,2.52,,2.52,,2.40,,2.64,,0.32,,37.16,
74,12/14/2016,2.64,,2.64,,2.04,,2.64,,1.56,,38.72,
75,12/15/2016,1.92,,1.92,,0.36,,2.04,,8.56,,47.28,
76,12/16/2016,0.36,,0.36,,0.36,,0.36,,0.28,,47.56,
77,12/17/2016,0.36,,0.36,,0.36,,0.48,,0.12,,47.68,
78,12/18/2016,0.36,,0.36,,0.36,,0.48,,0.00,,47.68,
79,12/19/2016,0.48,,0.48,,0.48,,0.72,,0.12,,47.80,
80,12/20/2016,0.72,,0.72,,0.72,,0.84,,0.08,,47.88,
81,12/21/2016,0.84,,0.84,,0.60,,0.84,,0.00,,47.88,
82,12/22/2016,0.60,,0.60,,0.36,,0.60,,0.00,,47.88,
83,12/23/2016,0.60,,0.60,,0.60,,2.64,,1.52,,49.40,
84,12/24/2016,2.76,,2.76,,2.64,,2.88,,0.24,,49.64,
85,12/25/2016,2.88,,2.88,,2.88,,2.88,,0.00,,49.64,
86,12/26/2016,2.76,,2.76,,2.76,,2.88,,0.00,,49.64,
87,12/27/2016,2.88,,2.88,,2.88,,3.00,,0.08,,49.72,
88,12/28/2016,3.00,,3.00,,2.88,,3.12,,0.12,,49.84,
89,12/29/2016,3.12,,3.12,,3.00,,3.12,,0.08,,49.92,
90,12/30/2016,3.00,,3.00,,3.00,,3.12,,0.00,,49.92,
91,12/31/2016,3.00,,3.00,,2.88,,3.12,,0.00,,49.92,
92,01/01/2017,2.88,,2.88,,2.88,,3.60,,0.36,,50.28,
93,01/02/2017,3.72,,3.72,,3.60,,4.80,,0.92,,51.20,
94,01/03/2017,5.40,,5.40,,4.92,,9.24,,3.28,,54.48,
95,01/04/2017,9.36,,9.36,,9.00,,9.48,,1.76,,56.24,
96,01/05/2017,9.48,,9.48,,9.48,,9.60,,0.24,,56.48,
97,01/06/2017,9.48,,9.48,,9.48,,9.60,,0.00,,56.48,
98,01/07/2017,9.84,,9.84,,9.60,,10.92,,3.56,,60.04,
99,01/08/2017,10.56,,10.56,,8.04,,10.92,,7.08,,67.12,
100,01/09/2017,7.56,,7.56,,7.08,,10.08,,3.04,,70.16,
101,01/10/2017,11.28,,11.28,,10.44,,12.24,,5.84,,76.00,
102,01/11/2017,11.76,,11.76,,11.52,,12.72,,2.08,,78.08,
103,01/12/2017,12.84,,12.84,,12.72,,12.84,,0.16,,78.24,
104,01/13/2017,12.84,,12.84,,12.84,,12.96,,0.00,,78.24,
105,01/14/2017,12.96,,12.96,,12.84,,12.96,,0.00,,78.24,
106,01/15/2017,12.96,,12.96,,12.84,,12.96,,0.04,,78.28,
107,01/16/2017,12.96,,12.96,,12.84,,12.96,,0.00,,78.28,
108,01/17/2017,12.84,,12.84,,12.84,,12.84,,0.00,,78.28,
109,01/18/2017,12.84,,12.84,,12.84,,15.48,,2.36,,80.64,
110,01/19/2017,17.04,,17.04,,15.96,,18.84,,2.44,,83.08,
111,01/20/2017,19.80,,19.80,,18.96,,22.92,,3.04,,86.12,
112,01/21/2017,22.92,,22.92,,23.16,,26.16,,2.32,,88.44,
113,01/22/2017,27.00,,27.00,,26.28,,29.64,,2.40,,90.84,
114,01/23/2017,29.76,,29.76,,29.64,,30.48,,0.60,,91.44,
115,01/24/2017,30.60,,30.60,,30.48,,30.60,,0.28,,91.72,
116,01/25/2017,30.60,,30.60,,30.60,,30.60,,0.04,,91.76,
117,01/26/2017,30.60,,30.60,,30.60,,30.60,,0.00,,91.76,
118,01/27/2017,30.60,,30.60,,30.60,,30.60,,0.00,,91.76,
119,01/28/2017,30.60,,30.60,,30.60,,30.60,,0.00,,91.76,
120,01/29/2017,30.60,,30.60,,30.60,,30.60,,0.00,,91.76,
121,01/30/2017,30.60,,30.60,,30.48,,30.60,,0.00,,91.76,
122,01/31/2017,30.48,,30.48,,30.24,,30.48,,0.00,,91.76,
123,02/01/2017,30.36,,30.36,,30.12,,30.36,,0.00,,91.76,
124,02/02/2017,30.24,,30.24,,30.24,,30.84,,1.56,,93.32,
125,02/03/2017,30.72,,30.72,,--,,--,,--,,93.32,
126,02/04/2017,--,,--,,29.64,,30.48,,--,,93.32,
127,02/05/2017,29.40,,29.40,,29.04,,29.64,,1.08,,94.40,
128,02/06/2017,29.40,,29.40,,29.28,,29.40,,3.88,,98.28,
129,02/07/2017,30.12,,30.12,,27.96,,30.84,,5.20,,103.48,
130,02/08/2017,27.96,,27.96,,26.52,,27.96,,6.20,,109.68,
131,02/09/2017,25.68,,25.68,,24.00,,26.40,,4.00,,113.68,
132,02/10/2017,23.52,,23.52,,22.56,,23.88,,0.70,,114.38,
133,02/11/2017,22.56,,22.56,,22.44,,22.56,,0.20,,114.58,
134,02/12/2017,22.00,,22.00,,22.00,,22.44,,0.00,,114.58,
135,02/13/2017,22.08,,22.08,,21.96,,22.20,,0.00,,114.58,
136,02/14/2017,21.96,,21.96,,21.72,,22.32,,0.00,,114.58,
137,02/15/2017,21.60,,21.60,,21.48,,21.72,,0.00,,114.58,
138,02/16/2017,21.36,,21.36,,21.12,,21.60,,1.50,,116.08,
139,02/17/2017,21.00,,21.00,,21.00,,21.48,,1.90,,117.98,
140,02/18/2017,21.60,,21.60,,21.48,,21.84,,2.80,,120.78,
141,02/19/2017,21.84,,21.84,,21.84,,22.92,,2.20,,122.98,
142,02/20/2017,23.16,,23.16,,23.04,,23.52,,4.50,,127.48,
143,02/21/2017,22.92,,22.92,,22.44,,23.28,,0.90,,128.38,
144,02/22/2017,22.44,,22.44,,22.44,,22.56,,0.20,,128.58,
145,02/23/2017,22.44,,22.44,,22.44,,22.56,,0.10,,128.68,
146,02/24/2017,22.32,,22.32,,22.32,,22.44,,0.00,,128.68,
147,02/25/2017,22.32,,22.32,,22.32,,22.32,,0.00,,128.68,
148,02/26/2017,22.32,,22.32,,22.32,,22.32,,0.20,,128.88,
149,02/27/2017,22.32,,22.32,,22.32,,22.68,,0.20,,129.08,
150,02/28/2017,22.68,,22.68,,22.56,,22.92,,0.00,,129.08,
151,03/01/2017,22.80,,22.80,,22.80,,23.16,,0.00,,129.08,
152,03/02/2017,22.92,,22.92,,22.80,,23.40,,0.00,,129.08,
153,03/03/2017,22.68,,22.68,,22.32,,22.80,,0.00,,129.08,
154,03/04/2017,22.44,,22.44,,22.44,,23.04,,1.70,,130.78,
155,03/05/2017,23.16,,23.16,,23.04,,23.40,,0.50,,131.28,
156,03/06/2017,23.40,,23.40,,--,,--,,0.00,r,131.28,
157,03/07/2017,--,,23.60,e,--,,--,,1.24,,132.52,
158,03/08/2017,--,,23.60,e,--,,--,,0.00,,132.52,
159,03/09/2017,--,,23.50,e,--,,--,,0.00,,132.52,
160,03/10/2017,--,,23.40,e,--,,--,,0.00,,132.52,
161,03/11/2017,--,,23.20,e,--,,--,,0.00,,132.52,
162,03/12/2017,--,,23.00,e,--,,--,,0.00,,132.52,
163,03/13/2017,--,,22.80,e,--,,--,,0.00,r,132.52,
164,03/14/2017,--,,22.60,e,22.68,,23.28,,0.00,r,132.52,
165,03/15/2017,22.44,,22.44,,21.84,,22.56,,0.00,,132.52,
166,03/16/2017,21.84,,21.84,,21.36,,21.84,,0.00,,132.52,
167,03/17/2017,21.36,,21.36,,20.64,,21.24,,0.00,,132.52,
168,03/18/2017,20.40,,20.40,,19.92,,20.64,,0.00,,132.52,
169,03/19/2017,19.80,,19.80,,19.44,,19.92,,0.00,,132.52,
170,03/20/2017,19.32,,19.32,,--,,--,,0.00,r,132.52,
171,03/21/2017,--,,19.30,e,18.24,,18.96,,3.70,r,136.22,
172,03/22/2017,18.24,,18.24,,18.24,,18.48,,1.70,,137.92,
173,03/23/2017,18.36,,18.36,,18.36,,18.60,,0.00,,137.92,
174,03/24/2017,18.36,,18.36,,18.36,,20.04,,2.30,,140.22,
175,03/25/2017,20.16,,20.16,,20.04,,20.52,,0.30,,140.52,
176,03/26/2017,20.40,,20.40,,20.40,,20.52,,0.00,r,140.52,
177,03/27/2017,--,,20.50,e,--,,--,,1.10,r,141.62,
178,03/28/2017,21.00,,21.00,,--,,--,,0.00,r,141.62,
179,03/29/2017,-0.12,,20.80,e,-0.72,,-0.48,,0.00,r,141.62,
180,03/30/2017,-0.60,,20.40,e,--,,--,,0.90,,142.52,
181,03/31/2017,-1.08,,--,r,--,,--,,--,,142.52,
182,04/01/2017,--,,--,r,--,,--,,--,,142.52,
183,04/02/2017,--,,--,r,--,,--,,--,,142.52,
184,04/03/2017,--,,--,r,--,,--,,--,,142.52,
185,04/04/2017,--,,--,r,--,,--,,--,,142.52,
186,04/05/2017,-5.76,,--,r,-6.36,,-5.50,,0.00,,142.52,
187,04/06/2017,-6.72,,--,r,-6.84,,-6.00,,3.00,,145.52,
188,04/07/2017,-6.84,,--,r,--,,--,,2.70,,148.22,
189,04/08/2017,-6.00,,--,r,--,,--,,1.10,,149.32,
190,04/09/2017,-6.36,,--,r,-6.48,,-6.12,,--,,149.32,
191,04/10/2017,-6.00,,--,r,-6.48,,-6.00,,--,,149.32,
192,04/11/2017,-6.36,,--,r,--,,--,,--,,149.32,
193,04/12/2017,--,,--,r,--,,--,,--,,149.32,
194,04/13/2017,--,,--,r,--,,--,,--,,149.32,
195,04/14/2017,--,,--,r,-7.44,,-7.20,,--,,149.32,
196,04/15/2017,-7.32,,--,r,-7.68,,-7.32,,0.00,,149.32,
197,04/16/2017,-7.92,,--,r,-8.16,,-7.80,,1.20,,150.52,
198,04/17/2017,-8.28,,--,r,-9.00,,-8.16,,1.20,,151.72,
199,04/18/2017,-9.24,,--,r,-10.20,,-9.00,,0.60,,152.32,
200,04/19/2017,-10.00,,--,r,-10.80,,-10.00,,0.60,,152.92,
201,04/20/2017,-11.00,,--,r,--,,--,,0.80,,153.72,
202,04/21/2017,-1.00,,--,r,--,,--,,0.10,,153.82,
203,04/22/2017,--,,--,r,--,,--,,0.00,,153.82,
204,04/23/2017,--,,--,r,--,,--,,0.00,,153.82,
205,04/24/2017,--,,--,r,--,,--,,0.80,,154.62,
206,04/25/2017,--,,--,r,--,,--,,0.00,,154.62,
207,04/26/2017,-18.36,,--,r,--,,--,,0.70,,155.32,
208,04/27/2017,--,,--,r,--,,--,,0.00,,155.32,
209,04/28/2017,--,,--,r,--,,--,,0.00,,155.32,
210,04/29/2017,--,,--,r,--,,--,,0.00,,155.32,
211,04/30/2017,--,,--,r,--,,--,,0.00,,155.32,
212,05/01/2017,--,,--,r,--,,--,,0.00,,155.32,
213,05/02/2017,--,,--,r,--,,--,,0.00,,155.32,
214,05/03/2017,--,,--,r,--,,--,,0.10,,155.42,
215,05/04/2017,--,,--,r,--,,--,,0.00,,155.42,
216,05/05/2017,--,,--,r,--,,--,,0.00,,155.42,
217,05/06/2017,-2.00,,--,r,--,,--,,0.00,,155.42,
218,05/07/2017,--,,--,r,--,,--,,0.00,,155.42,
219,05/08/2017,--,,--,r,--,,--,,0.00,,155.42,
220,05/09/2017,--,,--,r,--,,--,,0.10,,155.52,
221,05/10/2017,--,,--,r,--,,--,,0.00,,155.52,
222,05/11/2017,-2.00,,--,r,--,,--,,0.00,,155.52,
223,05/12/2017,--,,--,r,--,,--,,--,,155.52,
224,05/13/2017,--,,--,r,--,,--,,--,,155.52,
225,05/14/2017,--,,--,r,--,,--,,--,,155.52,
226,05/15/2017,--,,--,r,--,,--,,--,,155.52,
227,05/16/2017,--,,--,r,--,,--,,--,,155.52,
228,05/17/2017,--,,--,r,--,,--,,--,,155.52,
229,05/18/2017,--,,--,r,--,,--,,--,,155.52,
230,05/19/2017,--,,--,r,--,,--,,--,,155.52,
231,05/20/2017,--,,--,r,--,,--,,--,,155.52,
232,05/21/2017,--,,--,r,--,,--,,--,,155.52,
233,05/22/2017,--,,--,r,--,,--,,--,,155.52,
234,05/23/2017,--,,--,r,--,,--,,--,,155.52,
235,05/24/2017,--,,--,r,--,,--,,--,,155.52,
236,05/25/2017,--,,--,r,--,,--,,--,,155.52,
237,05/26/2017,--,,--,r,--,,--,,--,,155.52,
238,05/27/2017,--,,--,r,--,,--,,--,,155.52,
239,05/28/2017,--,,--,r,--,,--,,--,,155.52,
240,05/29/2017,--,,--,r,--,,--,,--,,155.52,
241,05/30/2017,--,,--,r,--,,--,,--,,155.52,
242,05/31/2017,--,,--,r,--,,--,,--,,155.52,
243,06/01/2017,--,,--,r,--,,--,,--,,155.52,
244,06/02/2017,--,,--,r,--,,--,,--,,155.52,
245,06/03/2017,--,,--,r,0.00,,0.24,,--,,155.52,
246,06/04/2017,0.24,,0.00,r,0.00,,0.24,,0.00,,155.52,
247,06/05/2017,0.12,,0.00,r,-0.12,,0.24,,0.00,,155.52,
248,06/06/2017,0.12,,0.00,r,-0.12,,0.24,,0.00,,155.52,
249,06/07/2017,0.12,,0.00,r,0.00,,0.24,,0.00,,155.52,
250,06/08/2017,0.12,,0.00,r,0.12,,0.24,,0.50,,156.02,
251,06/09/2017,0.24,,0.00,r,0.24,,0.24,,0.20,,156.22,
252,06/10/2017,0.24,,0.00,r,0.00,,0.24,,0.00,,156.22,
253,06/11/2017,0.24,,0.00,r,0.00,,0.72,,0.80,,157.02,
254,06/12/2017,0.48,,0.00,r,0.12,,0.60,,0.00,,157.02,
255,06/13/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.02,
256,06/14/2017,0.36,,0.00,r,0.00,,0.36,,0.10,,157.12,
257,06/15/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.12,
258,06/16/2017,0.24,,0.00,r,0.00,,0.36,,0.10,,157.22,
259,06/17/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.22,
260,06/18/2017,0.24,,0.00,r,0.00,,0.36,,0.10,,157.32,
261,06/19/2017,0.36,,0.00,r,0.00,,0.36,,0.00,,157.32,
262,06/20/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
263,06/21/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
264,06/22/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
265,06/23/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
266,06/24/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
267,06/25/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
268,06/26/2017,0.12,,0.00,r,0.00,,0.24,,0.00,,157.32,
269,06/27/2017,0.12,,0.00,r,-0.12,,0.24,,0.00,,157.32,
270,06/28/2017,0.12,,0.00,r,-0.12,,0.24,,0.00,,157.32,
271,06/29/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.32,
272,06/30/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
273,07/01/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
274,07/02/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
275,07/03/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
276,07/04/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
277,07/05/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
278,07/06/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
279,07/07/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
280,07/08/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
281,07/09/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
282,07/10/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
283,07/11/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
284,07/12/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
285,07/13/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
286,07/14/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
287,07/15/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
288,07/16/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
289,07/17/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
290,07/18/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
291,07/19/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.32,
292,07/20/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
293,07/21/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
294,07/22/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
295,07/23/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
296,07/24/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
297,07/25/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.32,
298,07/26/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.32,
299,07/27/2017,0.12,,0.00,r,0.00,,0.48,,0.00,,157.32,
300,07/28/2017,0.24,,0.00,r,0.00,,0.48,,0.00,,157.32,
301,07/29/2017,0.24,,0.00,r,0.00,,0.48,,0.00,,157.32,
302,07/30/2017,0.24,,0.00,r,0.12,,0.48,,0.00,,157.32,
303,07/31/2017,0.24,,0.00,r,0.12,,0.48,,0.10,,157.42,
304,08/01/2017,0.36,,0.00,r,0.12,,0.48,,0.00,,157.42,
305,08/02/2017,0.36,,0.00,r,0.12,,0.48,,0.00,,157.42,
306,08/03/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.42,
307,08/04/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.42,
308,08/05/2017,0.12,,0.00,r,-0.12,,0.24,,0.00,,157.42,
309,08/06/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
310,08/07/2017,0.00,,0.00,r,-0.12,,0.36,,0.00,,157.42,
311,08/08/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
312,08/09/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
313,08/10/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
314,08/11/2017,0.00,,0.00,r,-0.12,,0.36,,0.00,,157.42,
315,08/12/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
316,08/13/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
317,08/14/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
318,08/15/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
319,08/16/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
320,08/17/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
321,08/18/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
322,08/19/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.42,
323,08/20/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
324,08/21/2017,0.12,,0.00,r,-0.12,,0.24,,0.00,,157.42,
325,08/22/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
326,08/23/2017,0.00,,0.00,r,-0.12,,0.36,,0.00,,157.42,
327,08/24/2017,0.00,,0.00,r,-0.12,,0.36,,0.00,,157.42,
328,08/25/2017,0.00,,0.00,r,-0.12,,0.36,,0.00,,157.42,
329,08/26/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
330,08/27/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
331,08/28/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.42,
332,08/29/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.42,
333,08/30/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
334,08/31/2017,0.00,,0.00,r,-0.12,,0.36,,0.00,,157.42,
335,09/01/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.42,
336,09/02/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.42,
337,09/03/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.42,
338,09/04/2017,0.24,,0.00,r,0.00,,0.36,,0.00,,157.42,
339,09/05/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.42,
340,09/06/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
341,09/07/2017,0.00,,0.00,r,-0.12,,0.12,,0.00,,157.42,
342,09/08/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
343,09/09/2017,0.00,,0.00,r,-0.12,,0.24,,0.00,,157.42,
344,09/10/2017,0.00,,0.00,r,-0.12,,0.36,,0.00,,157.42,
345,09/11/2017,0.12,,0.00,r,0.00,,0.36,,0.00,,157.42,
346,09/12/2017,0.12,,0.00,r,-0.12,,0.36,,0.00,,157.42,
347,09/13/2017,0.12,,0.00,r,-0.12,,0.24,,0.00,,157.42,
348,09/14/2017,0.00,,0.00,r,-0.12,,0.12,,0.00,,157.42,
349,09/15/2017,-0.12,,0.00,r,-0.24,,0.12,,0.00,,157.42,
350,09/16/2017,-0.12,,0.00,r,-0.24,,0.12,,0.00,,157.42,
351,09/17/2017,-0.12,,0.00,r,-0.24,,0.24,,0.00,,157.42,
352,09/18/2017,-0.12,,0.00,r,-0.12,,0.00,,0.00,,157.42,
353,09/19/2017,-0.12,,0.00,r,-0.24,,0.12,,0.00,,157.42,
354,09/20/2017,-0.12,,0.00,r,-0.12,,0.00,,0.00,,157.42,
355,09/21/2017,0.00,,0.00,r,-0.24,,0.36,,0.40,,157.82,
