, DATE / TIME (PST),SNOW WC INCHES,Unnamed: 2,SNO ADJ INCHES,Unnamed: 4,PPT INC INCHES,Unnamed: 6,RAIN INCHES,Unnamed: 8
47,11/17/2016,-1.32,,0.00,r,0.00,,12.12,
48,11/18/2016,-0.96,,0.00,r,0.08,,12.2,
49,11/19/2016,-1.20,,0.00,r,1.12,,13.32,
50,11/20/2016,1.08,,2.08,r,1.48,,14.8,
51,11/21/2016,2.04,,3.04,r,0.20,,15.0,
52,11/22/2016,2.04,,3.04,r,0.00,,15.0,
53,11/23/2016,2.52,,3.52,r,0.72,,15.72,
54,11/24/2016,3.00,,4.00,r,0.00,,15.72,
55,11/25/2016,3.24,,4.24,r,0.00,,15.72,
56,11/26/2016,3.48,,4.48,r,0.88,,16.6,
57,11/27/2016,4.92,,5.92,r,0.56,,17.16,
58,11/28/2016,5.04,,6.04,r,0.16,,17.32,
59,11/29/2016,5.16,,6.16,r,0.00,,17.32,
60,11/30/2016,5.16,,6.16,r,0.00,,17.32,
61,12/01/2016,5.40,,6.40,r,0.00,,17.32,
62,12/02/2016,5.40,,6.40,r,0.00,,17.32,
63,12/03/2016,5.40,,6.40,r,0.04,,17.36,
64,12/04/2016,5.52,,6.52,r,0.00,,17.36,
65,12/05/2016,5.52,,6.52,r,0.00,,17.36,
66,12/06/2016,5.40,,6.40,r,0.00,,17.36,
67,12/07/2016,5.40,,6.40,r,0.20,,17.56,
68,12/08/2016,6.00,,7.00,r,0.76,,18.32,
69,12/09/2016,6.00,,7.00,r,0.56,,18.88,
70,12/10/2016,6.12,,7.12,r,5.12,,24.0,
71,12/11/2016,5.40,,6.40,r,0.00,,24.0,
72,12/12/2016,5.16,,6.16,r,0.00,,24.0,
73,12/13/2016,5.04,,6.04,r,0.36,,24.36,
74,12/14/2016,5.40,,6.40,r,0.24,,24.6,
75,12/15/2016,5.28,,6.28,r,3.56,,28.16,
76,12/16/2016,5.52,,6.52,r,0.52,,28.68,
77,12/17/2016,5.64,,6.64,r,0.00,,28.68,
78,12/18/2016,5.40,,6.40,r,0.00,,28.68,
79,12/19/2016,5.16,,6.16,r,0.08,,28.76,
80,12/20/2016,4.68,,5.68,r,0.08,,28.84,
81,12/21/2016,4.92,,5.92,r,0.08,,28.92,
82,12/22/2016,5.16,,6.16,r,0.00,,28.92,
83,12/23/2016,5.40,,6.40,r,0.92,,29.84,
84,12/24/2016,6.48,,7.48,r,0.12,,29.96,
85,12/25/2016,6.48,,7.48,r,0.00,,29.96,
86,12/26/2016,6.48,,7.48,r,0.00,,29.96,
87,12/27/2016,6.72,,7.72,r,0.04,,30.0,
88,12/28/2016,6.72,,7.72,r,0.00,,30.0,
89,12/29/2016,6.72,,7.72,r,0.00,,30.0,
90,12/30/2016,6.84,,7.84,r,0.00,,30.0,
91,12/31/2016,6.84,,7.84,r,0.00,,30.0,
92,01/01/2017,6.84,,7.84,r,0.20,,30.2,
93,01/02/2017,7.32,,8.32,r,1.64,,31.84,
94,01/03/2017,8.76,,9.76,r,2.36,,34.2,
95,01/04/2017,11.04,,12.04,r,2.92,,37.12,
96,01/05/2017,13.68,,14.68,r,0.04,,37.16,
97,01/06/2017,14.16,,15.16,r,0.12,,37.28,
98,01/07/2017,14.28,,15.28,r,2.68,,39.96,
99,01/08/2017,15.48,,16.48,r,6.48,,46.44,
100,01/09/2017,15.96,,16.96,r,2.32,,48.76,
101,01/10/2017,18.36,,19.36,r,4.40,,53.16,
102,01/11/2017,23.16,,24.16,r,0.76,,53.92,
103,01/12/2017,24.60,,25.60,r,0.16,,54.08,
104,01/13/2017,24.96,,25.96,r,0.88,,54.96,
105,01/14/2017,25.08,,26.08,r,0.08,,55.04,
106,01/15/2017,25.20,,26.20,r,0.00,,55.04,
107,01/16/2017,25.20,,26.20,r,0.04,,55.08,
108,01/17/2017,25.20,,26.20,r,1.80,,56.88,
109,01/18/2017,25.20,,26.20,r,1.48,,58.36,
110,01/19/2017,26.88,,27.88,r,1.72,,60.08,
111,01/20/2017,28.44,,29.44,r,2.44,,62.52,
112,01/21/2017,30.00,,31.00,r,1.44,,63.96,
113,01/22/2017,31.20,,32.20,r,0.24,,64.2,
114,01/23/2017,32.76,,33.76,r,0.04,,64.24,
115,01/24/2017,33.00,,34.00,r,0.12,,64.36,
116,01/25/2017,33.12,,34.12,r,0.00,,64.36,
117,01/26/2017,33.12,,34.12,r,0.04,,64.4,
118,01/27/2017,33.24,,34.24,r,0.04,,64.44,
119,01/28/2017,33.24,,34.24,r,0.00,,64.44,
120,01/29/2017,33.36,,34.36,r,0.04,,64.48,
121,01/30/2017,33.36,,34.36,r,4.24,,68.72,
122,01/31/2017,33.48,,34.48,r,0.00,,68.72,
123,02/01/2017,33.48,,34.48,r,0.00,,68.72,
124,02/02/2017,33.48,,34.48,r,0.80,,69.52,
125,02/03/2017,34.32,,35.32,r,--,,69.52,
126,02/04/2017,--,,--,,0.88,,70.4,
127,02/05/2017,37.08,,38.08,r,0.84,,71.24,
128,02/06/2017,38.04,,39.04,r,2.48,,73.72,
129,02/07/2017,40.56,,41.56,r,3.36,,77.08,
130,02/08/2017,40.20,,41.20,r,4.60,,81.68,
131,02/09/2017,39.84,,40.84,r,3.12,,84.8,
132,02/10/2017,40.20,,41.20,r,1.00,,85.8,
133,02/11/2017,40.68,,41.68,r,0.00,,85.8,
134,02/12/2017,41.04,,42.04,r,0.00,,85.8,
135,02/13/2017,41.40,,42.40,r,0.00,,85.8,
136,02/14/2017,41.88,,42.88,r,0.00,,85.8,
137,02/15/2017,42.24,,43.24,r,0.00,,85.8,
138,02/16/2017,42.48,,43.48,r,0.88,,86.68,
139,02/17/2017,43.44,,44.44,r,0.68,,87.36,
140,02/18/2017,44.40,,45.40,r,0.48,,87.84,
141,02/19/2017,45.00,,46.00,r,0.20,,88.04,
142,02/20/2017,45.96,,46.96,r,1.80,,89.84,
143,02/21/2017,49.68,,50.68,r,0.44,,90.28,
144,02/22/2017,51.72,,52.72,r,0.04,,90.32,
145,02/23/2017,52.68,,53.68,r,0.04,,90.36,
146,02/24/2017,53.16,,54.16,r,0.04,,90.4,
147,02/25/2017,53.52,,54.52,r,0.00,,90.4,
148,02/26/2017,53.88,,54.88,r,0.00,,90.4,
149,02/27/2017,54.24,,55.24,r,0.00,,90.4,
150,02/28/2017,54.72,,55.72,r,0.04,,90.44,
151,03/01/2017,54.96,,55.96,r,0.00,,90.44,
152,03/02/2017,55.08,,56.08,r,0.00,,90.44,
153,03/03/2017,55.32,,56.32,r,6.52,,96.96,
154,03/04/2017,55.44,,56.44,r,0.92,,97.88,
155,03/05/2017,56.16,,57.16,r,1.20,,99.08,
156,03/06/2017,57.60,,58.60,r,1.00,,100.08,
157,03/07/2017,58.56,,59.56,r,0.00,,100.08,
158,03/08/2017,59.04,,60.04,r,0.30,,100.38,
159,03/09/2017,59.28,,60.28,r,0.20,,100.58,
160,03/10/2017,59.52,,60.52,r,0.00,,100.58,
161,03/11/2017,59.64,,60.64,r,0.10,,100.68,
162,03/12/2017,59.76,,60.76,r,0.00,,100.68,
163,03/13/2017,59.88,,60.88,r,0.00,,100.68,
164,03/14/2017,60.00,,61.00,r,0.00,,100.68,
165,03/15/2017,60.12,,61.12,r,0.00,,100.68,
166,03/16/2017,60.24,,61.24,r,0.00,,100.68,
167,03/17/2017,60.36,,61.36,r,0.00,,100.68,
168,03/18/2017,60.36,,61.36,r,0.20,,100.88,
169,03/19/2017,60.60,,61.60,r,0.00,,100.88,
170,03/20/2017,60.12,,61.12,r,0.20,,101.08,
171,03/21/2017,60.12,,61.12,r,1.30,,102.38,
172,03/22/2017,60.00,,61.00,r,0.80,,103.18,
173,03/23/2017,60.36,,61.36,r,0.00,,103.18,
174,03/24/2017,60.72,,61.72,r,0.70,,103.88,
175,03/25/2017,61.56,,62.56,r,0.50,,104.38,
176,03/26/2017,61.92,,62.92,r,0.30,,104.68,
177,03/27/2017,62.40,,63.40,r,0.50,,105.18,
178,03/28/2017,62.76,,63.76,r,0.10,,105.28,
179,03/29/2017,62.88,,63.88,r,0.10,,105.38,
180,03/30/2017,63.36,,64.36,r,0.80,,106.18,
181,03/31/2017,63.12,,64.12,r,0.00,,106.18,
182,04/01/2017,62.76,,63.76,r,0.00,,106.18,
183,04/02/2017,62.88,,63.88,r,0.00,,106.18,
184,04/03/2017,62.88,,63.88,r,0.00,,106.18,
185,04/04/2017,62.64,,63.64,r,0.00,,106.18,
186,04/05/2017,62.64,,63.64,r,0.00,,106.18,
187,04/06/2017,62.64,,63.64,r,1.10,,107.28,
188,04/07/2017,63.00,,64.00,r,2.10,,109.38,
189,04/08/2017,64.08,,65.08,r,1.90,,111.28,
190,04/09/2017,65.16,,66.16,r,0.40,,111.68,
191,04/10/2017,65.64,,66.64,r,0.10,,111.78,
192,04/11/2017,66.00,,67.00,r,0.10,,111.88,
193,04/12/2017,66.24,,67.24,r,1.20,,113.08,
194,04/13/2017,67.20,,68.20,r,1.30,,114.38,
195,04/14/2017,68.04,,69.04,r,0.30,,114.68,
196,04/15/2017,68.40,,69.40,r,0.20,,114.88,
197,04/16/2017,68.64,,69.64,r,1.20,,116.08,
198,04/17/2017,69.00,,70.00,r,0.90,,116.98,
199,04/18/2017,69.12,,70.12,r,0.50,,117.48,
200,04/19/2017,68.76,,69.76,r,0.10,,117.58,
201,04/20/2017,68.64,,69.64,r,0.50,,118.08,
202,04/21/2017,69.00,,70.00,r,0.00,,118.08,
203,04/22/2017,69.00,,70.00,r,0.00,,118.08,
204,04/23/2017,68.88,,69.88,r,0.00,,118.08,
205,04/24/2017,68.64,,69.64,r,1.00,,119.08,
206,04/25/2017,68.76,,69.76,r,0.20,,119.28,
207,04/26/2017,69.00,,70.00,r,0.20,,119.48,
208,04/27/2017,68.88,,69.88,r,0.10,,119.58,
209,04/28/2017,68.16,,69.16,r,0.00,,119.58,
210,04/29/2017,67.80,,68.80,r,0.00,,119.58,
211,04/30/2017,67.56,,68.56,r,0.00,,119.58,
212,05/01/2017,66.96,,67.96,r,0.00,,119.58,
213,05/02/2017,66.36,,67.36,r,0.00,,119.58,
214,05/03/2017,65.76,,66.76,r,0.00,,119.58,
215,05/04/2017,64.92,,65.92,r,0.00,,119.58,
216,05/05/2017,63.96,,64.96,r,0.00,,119.58,
217,05/06/2017,62.88,,63.88,r,0.30,,119.88,
218,05/07/2017,62.16,,63.16,r,0.00,,119.88,
219,05/08/2017,61.56,,62.56,r,0.00,,119.88,
220,05/09/2017,60.72,,61.72,r,0.00,,119.88,
221,05/10/2017,59.88,,60.88,r,0.00,,119.88,
222,05/11/2017,58.92,,59.92,r,0.10,,119.98,
223,05/12/2017,57.84,,58.84,r,0.00,,119.98,
224,05/13/2017,56.76,,57.76,r,0.10,,120.08,
225,05/14/2017,56.04,,57.04,r,0.20,,120.28,
226,05/15/2017,55.56,,56.56,r,0.00,,120.28,
227,05/16/2017,55.20,,56.20,r,0.50,,120.78,
228,05/17/2017,54.96,,55.96,r,0.10,,120.88,
229,05/18/2017,54.48,,55.48,r,0.00,,120.88,
230,05/19/2017,53.76,,54.76,r,0.00,,120.88,
231,05/20/2017,52.92,,53.92,r,0.00,,120.88,
232,05/21/2017,51.96,,52.96,r,0.00,,120.88,
233,05/22/2017,50.88,,51.88,r,0.00,,120.88,
234,05/23/2017,49.68,,50.68,r,0.00,,120.88,
235,05/24/2017,48.36,,49.36,r,0.00,,120.88,
236,05/25/2017,47.28,,48.28,r,0.00,,120.88,
237,05/26/2017,45.96,,46.96,r,0.00,,120.88,
238,05/27/2017,44.76,,45.76,r,0.00,,120.88,
239,05/28/2017,43.44,,44.44,r,0.00,,120.88,
240,05/29/2017,42.12,,43.12,r,0.00,,120.88,
241,05/30/2017,40.68,,41.68,r,0.00,,120.88,
242,05/31/2017,39.48,,40.48,r,0.00,,120.88,
243,06/01/2017,38.28,,39.28,r,0.10,,120.98,
244,06/02/2017,37.32,,38.32,r,0.00,,120.98,
245,06/03/2017,36.12,,37.12,r,0.00,,120.98,
246,06/04/2017,34.80,,35.80,r,0.00,,120.98,
247,06/05/2017,33.36,,34.36,r,0.00,,120.98,
248,06/06/2017,31.92,,32.92,r,0.10,,121.08,
249,06/07/2017,30.36,,31.36,r,0.00,,121.08,
250,06/08/2017,28.92,,29.92,r,0.00,,121.08,
251,06/09/2017,27.60,,28.60,r,0.10,,121.18,
252,06/10/2017,26.52,,27.52,r,0.00,,121.18,
253,06/11/2017,25.44,,26.44,r,0.10,,121.28,
254,06/12/2017,24.36,,25.36,r,0.20,,121.48,
255,06/13/2017,23.88,,24.88,r,0.00,,121.48,
256,06/14/2017,23.16,,24.16,r,0.10,,121.58,
257,06/15/2017,21.72,,22.72,r,0.00,,121.58,
258,06/16/2017,20.16,,21.16,r,0.10,,121.68,
259,06/17/2017,17.88,,18.88,r,0.00,,121.68,
260,06/18/2017,15.36,,16.36,r,0.00,,121.68,
261,06/19/2017,12.36,,13.36,r,0.00,,121.68,
262,06/20/2017,9.24,,10.24,r,0.00,,121.68,
263,06/21/2017,6.00,,7.00,r,0.00,,121.68,
264,06/22/2017,2.16,,3.16,r,0.00,,121.68,
265,06/23/2017,-0.60,,0.40,r,0.10,,121.78,
266,06/24/2017,-0.96,,0.00,r,0.00,,121.78,
267,06/25/2017,-1.08,,0.00,r,0.00,,121.78,
268,06/26/2017,-1.20,,0.00,r,0.00,,121.78,
269,06/27/2017,-1.20,,0.00,r,0.00,,121.78,
270,06/28/2017,-1.20,,0.00,r,0.00,,121.78,
271,06/29/2017,-1.20,,0.00,r,0.00,,121.78,
272,06/30/2017,-1.20,,0.00,r,0.00,,121.78,
273,07/01/2017,-1.20,,0.00,r,0.00,,121.78,
274,07/02/2017,-1.20,,0.00,r,0.00,,121.78,
275,07/03/2017,-1.20,,0.00,r,0.00,,121.78,
276,07/04/2017,-1.20,,0.00,r,0.00,,121.78,
277,07/05/2017,-1.20,,0.00,r,0.00,,121.78,
278,07/06/2017,-1.20,,0.00,r,0.00,,121.78,
279,07/07/2017,-1.20,,0.00,r,0.00,,121.78,
280,07/08/2017,-1.20,,0.00,r,0.00,,121.78,
281,07/09/2017,-1.20,,0.00,r,0.00,,121.78,
282,07/10/2017,-1.20,,0.00,r,0.00,,121.78,
283,07/11/2017,-1.32,,0.00,r,0.00,,121.78,
284,07/12/2017,-1.32,,0.00,r,0.00,,121.78,
285,07/13/2017,-1.32,,0.00,r,0.00,,121.78,
286,07/14/2017,-1.32,,0.00,r,0.00,,121.78,
287,07/15/2017,-1.32,,0.00,r,0.00,,121.78,
288,07/16/2017,-1.20,,0.00,r,0.00,,121.78,
289,07/17/2017,-1.32,,0.00,r,0.00,,121.78,
290,07/18/2017,-1.32,,0.00,r,0.00,,121.78,
291,07/19/2017,-1.32,,0.00,r,0.00,,121.78,
292,07/20/2017,-1.32,,0.00,r,0.00,,121.78,
293,07/21/2017,-1.32,,0.00,r,0.00,,121.78,
294,07/22/2017,-1.32,,0.00,r,0.10,,121.88,
295,07/23/2017,-1.20,,0.00,r,0.00,,121.88,
296,07/24/2017,-1.20,,0.00,r,0.00,,121.88,
297,07/25/2017,-1.20,,0.00,r,0.00,,121.88,
298,07/26/2017,-1.32,,0.00,r,0.00,,121.88,
299,07/27/2017,-1.32,,0.00,r,0.00,,121.88,
300,07/28/2017,-1.20,,0.00,r,0.00,,121.88,
301,07/29/2017,-1.20,,0.00,r,0.00,,121.88,
302,07/30/2017,-1.20,,0.00,r,0.00,,121.88,
303,07/31/2017,-1.20,,0.00,r,0.00,,121.88,
304,08/01/2017,-1.20,,0.00,r,0.00,,121.88,
305,08/02/2017,0.36,,0.00,r,0.00,,121.88,
306,08/03/2017,0.36,,0.00,r,0.00,,121.88,
307,08/04/2017,0.36,,0.00,r,0.00,,121.88,
308,08/05/2017,0.36,,0.00,r,0.00,,121.88,
309,08/06/2017,0.36,,0.00,r,0.00,,121.88,
310,08/07/2017,0.24,,0.00,r,0.00,,121.88,
311,08/08/2017,0.24,,0.00,r,0.00,,121.88,
312,08/09/2017,0.36,,0.00,r,0.00,,121.88,
313,08/10/2017,0.24,,0.00,r,0.00,,121.88,
314,08/11/2017,0.24,,0.00,r,0.00,,121.88,
315,08/12/2017,0.24,,0.00,r,0.00,,121.88,
316,08/13/2017,0.24,,0.00,r,0.00,,121.88,
317,08/14/2017,0.36,,0.00,r,0.00,,121.88,
318,08/15/2017,0.24,,0.00,r,0.00,,121.88,
319,08/16/2017,0.36,,0.00,r,0.00,,121.88,
320,08/17/2017,0.36,,0.00,r,0.00,,121.88,
321,08/18/2017,0.36,,0.00,r,0.00,,121.88,
322,08/19/2017,0.36,,0.00,r,0.00,,121.88,
323,08/20/2017,0.36,,0.00,r,0.00,,121.88,
324,08/21/2017,0.36,,0.00,r,0.00,,121.88,
325,08/22/2017,0.36,,0.00,r,0.00,,121.88,
326,08/23/2017,0.36,,0.00,r,0.00,,121.88,
327,08/24/2017,0.36,,0.00,r,0.00,,121.88,
328,08/25/2017,0.36,,0.00,r,0.00,,121.88,
329,08/26/2017,0.36,,0.00,r,0.00,,121.88,
330,08/27/2017,0.36,,0.00,r,0.00,,121.88,
331,08/28/2017,0.36,,0.00,r,0.00,,121.88,
332,08/29/2017,0.36,,0.00,r,0.00,,121.88,
333,08/30/2017,0.36,,0.00,r,0.00,,121.88,
334,08/31/2017,0.36,,0.00,r,0.00,,121.88,
335,09/01/2017,0.36,,0.00,r,0.00,,121.88,
336,09/02/2017,0.36,,0.00,r,0.00,,121.88,
337,09/03/2017,0.48,,0.00,r,0.00,,121.88,
338,09/04/2017,0.48,,0.00,r,0.00,,121.88,
339,09/05/2017,0.36,,0.00,r,0.00,,121.88,
340,09/06/2017,0.48,,0.00,r,0.00,,121.88,
341,09/07/2017,0.48,,0.00,r,0.00,,121.88,
342,09/08/2017,0.36,,0.00,r,0.00,,121.88,
343,09/09/2017,0.36,,0.00,r,0.00,,121.88,
344,09/10/2017,0.36,,0.00,r,0.00,,121.88,
345,09/11/2017,0.36,,0.00,r,0.00,,121.88,
346,09/12/2017,0.60,,0.00,r,0.20,,122.08,
347,09/13/2017,0.48,,0.00,r,0.10,,122.18,
348,09/14/2017,0.48,,0.00,r,0.00,,122.18,
349,09/15/2017,0.36,,0.00,r,0.00,,122.18,
350,09/16/2017,0.24,,0.00,r,0.00,,122.18,
351,09/17/2017,0.24,,0.00,r,0.00,,122.18,
352,09/18/2017,0.24,,0.00,r,0.00,,122.18,
353,09/19/2017,0.24,,0.00,r,0.00,,122.18,
354,09/20/2017,0.24,,0.00,r,0.50,,122.68,
355,09/21/2017,0.48,,0.00,r,0.70,,123.38,
356,09/22/2017,0.60,,0.00,r,0.10,,123.48,
357,09/23/2017,0.12,,0.00,r,0.00,,123.48,
358,09/24/2017,0.12,,0.00,r,0.00,,123.48,
359,09/25/2017,0.48,,0.00,r,0.00,,123.48,
360,09/26/2017,--,,0.00,r,0.00,,123.48,
361,09/27/2017,0.36,,0.00,r,0.10,,123.58,
362,09/28/2017,0.36,,0.00,r,0.00,,123.58,
363,09/29/2017,0.36,,0.00,r,0.00,,123.58,
364,09/30/2017,0.36,,0.00,r,--,,123.58,
